date,value
1972-05-19,1.43489587306976
1972-05-22,1.4609375
1972-05-23,1.45833337306976
1972-05-24,1.4453125
1972-05-25,1.44791662693024
1972-05-26,1.45052087306976
1972-05-30,1.45572912693024
1972-05-31,1.43229162693024
1972-06-01,1.4453125
1972-06-02,1.4375
1972-06-05,1.4375
1972-06-06,1.44270837306976
1972-06-07,1.41145837306976
1972-06-08,1.38802087306976
1972-06-09,1.3671875
1972-06-12,1.3828125
1972-06-13,1.37760412693024
1972-06-14,1.37760412693024
1972-06-15,1.38802087306976
1972-06-16,1.37760412693024
1972-06-19,1.375
1972-06-20,1.38541662693024
1972-06-21,1.41666662693024
1972-06-22,1.41666662693024
1972-06-23,1.3984375
1972-06-26,1.390625
1972-06-27,1.38541662693024
1972-06-28,1.37760412693024
1972-06-29,1.36979162693024
1972-06-30,1.36979162693024
1972-07-03,1.37760412693024
1972-07-05,1.38802087306976
1972-07-06,1.390625
1972-07-07,1.38802087306976
1972-07-10,1.36458337306976
1972-07-11,1.3671875
1972-07-12,1.3515625
1972-07-13,1.33333337306976
1972-07-14,1.34895837306976
1972-07-17,1.33854162693024
1972-07-18,1.33072912693024
1972-07-19,1.3125
1972-07-20,1.3046875
1972-07-21,1.33333337306976
1972-07-24,1.35416662693024
1972-07-25,1.33854162693024
1972-07-26,1.32291662693024
1972-07-27,1.3125
1972-07-28,1.31770837306976
1972-07-31,1.3125
1972-08-01,1.3125
1972-08-02,1.328125
1972-08-03,1.34895837306976
1972-08-04,1.36458337306976
1972-08-07,1.38802087306976
1972-08-08,1.41145837306976
1972-08-09,1.43229162693024
1972-08-10,1.4296875
1972-08-11,1.43489587306976
1972-08-14,1.44270837306976
1972-08-15,1.4453125
1972-08-16,1.44791662693024
1972-08-17,1.39583337306976
1972-08-18,1.40104162693024
1972-08-21,1.390625
1972-08-22,1.39322912693024
1972-08-23,1.375
1972-08-24,1.3515625
1972-08-25,1.36197912693024
1972-08-28,1.36197912693024
1972-08-29,1.38541662693024
1972-08-30,1.390625
1972-08-31,1.38541662693024
1972-09-01,1.3984375
1972-09-05,1.390625
1972-09-06,1.38541662693024
1972-09-07,1.390625
1972-09-08,1.390625
1972-09-11,1.38541662693024
1972-09-12,1.36197912693024
1972-09-13,1.35416662693024
1972-09-14,1.35416662693024
1972-09-15,1.34895837306976
1972-09-18,1.35677087306976
1972-09-19,1.34895837306976
1972-09-20,1.35416662693024
1972-09-21,1.35416662693024
1972-09-22,1.34895837306976
1972-09-25,1.33854162693024
1972-09-26,1.328125
1972-09-27,1.36979162693024
1972-09-28,1.3828125
1972-09-29,1.3828125
1972-10-02,1.35416662693024
1972-10-03,1.359375
1972-10-04,1.36197912693024
1972-10-05,1.3515625
1972-10-06,1.34375
1972-10-09,1.34635412693024
1972-10-10,1.359375
1972-10-11,1.328125
1972-10-12,1.31770837306976
1972-10-13,1.3046875
1972-10-16,1.29947912693024
1972-10-17,1.296875
1972-10-18,1.30208337306976
1972-10-19,1.2890625
1972-10-20,1.3359375
1972-10-23,1.34375
1972-10-24,1.34635412693024
1972-10-25,1.33854162693024
1972-10-26,1.33072912693024
1972-10-27,1.3125
1972-10-30,1.3125
1972-10-31,1.33072912693024
1972-11-01,1.34375
1972-11-02,1.359375
1972-11-03,1.36979162693024
1972-11-06,1.36197912693024
1972-11-08,1.36979162693024
1972-11-09,1.35416662693024
1972-11-10,1.34895837306976
1972-11-13,1.34375
1972-11-14,1.36458337306976
1972-11-15,1.39583337306976
1972-11-16,1.40885412693024
1972-11-17,1.40104162693024
1972-11-20,1.39322912693024
1972-11-21,1.3984375
1972-11-22,1.40885412693024
1972-11-24,1.41927087306976
1972-11-27,1.40885412693024
1972-11-28,1.4140625
1972-11-29,1.41145837306976
1972-11-30,1.4140625
1972-12-01,1.4296875
1972-12-04,1.453125
1972-12-05,1.453125
1972-12-06,1.45052087306976
1972-12-07,1.45052087306976
1972-12-08,1.45052087306976
1972-12-11,1.45833337306976
1972-12-12,1.45052087306976
1972-12-13,1.44791662693024
1972-12-14,1.42708337306976
1972-12-15,1.4296875
1972-12-18,1.421875
1972-12-19,1.421875
1972-12-20,1.42708337306976
1972-12-21,1.42447912693024
1972-12-22,1.4375
1972-12-26,1.45833337306976
1972-12-27,1.47395837306976
1972-12-29,1.51822912693024
1973-01-02,1.5390625
1973-01-03,1.54947912693024
1973-01-04,1.51822912693024
1973-01-05,1.53125
1973-01-08,1.5390625
1973-01-09,1.52083337306976
1973-01-10,1.53125
1973-01-11,1.53385412693024
1973-01-12,1.50520837306976
1973-01-15,1.5
1973-01-16,1.51041662693024
1973-01-17,1.50260412693024
1973-01-18,1.49739587306976
1973-01-19,1.48697912693024
1973-01-22,1.45833337306976
1973-01-23,1.45833337306976
1973-01-24,1.42708337306976
1973-01-26,1.45572912693024
1973-01-29,1.453125
1973-01-30,1.44791662693024
1973-01-31,1.45833337306976
1973-02-01,1.42708337306976
1973-02-02,1.43229162693024
1973-02-05,1.4375
1973-02-06,1.43489587306976
1973-02-07,1.39583337306976
1973-02-08,1.40625
1973-02-09,1.44270837306976
1973-02-12,1.453125
1973-02-13,1.48177087306976
1973-02-14,1.45052087306976
1973-02-15,1.45572912693024
1973-02-16,1.45833337306976
1973-02-20,1.45572912693024
1973-02-21,1.42708337306976
1973-02-22,1.4140625
1973-02-23,1.37760412693024
1973-02-26,1.3828125
1973-02-27,1.38541662693024
1973-02-28,1.39322912693024
1973-03-01,1.38020837306976
1973-03-02,1.390625
1973-03-05,1.3984375
1973-03-06,1.41145837306976
1973-03-07,1.42447912693024
1973-03-08,1.421875
1973-03-09,1.42708337306976
1973-03-12,1.41666662693024
1973-03-13,1.4140625
1973-03-14,1.41666662693024
1973-03-15,1.40885412693024
1973-03-16,1.390625
1973-03-19,1.359375
1973-03-20,1.36979162693024
1973-03-21,1.33333337306976
1973-03-22,1.32552087306976
1973-03-23,1.31510412693024
1973-03-26,1.31770837306976
1973-03-27,1.3359375
1973-03-28,1.34635412693024
1973-03-29,1.359375
1973-03-30,1.34375
1973-04-02,1.30729162693024
1973-04-03,1.296875
1973-04-04,1.26822912693024
1973-04-05,1.28385412693024
1973-04-06,1.28645837306976
1973-04-09,1.3125
1973-04-10,1.3359375
1973-04-11,1.34375
1973-04-12,1.33854162693024
1973-04-13,1.33854162693024
1973-04-16,1.33072912693024
1973-04-17,1.33072912693024
1973-04-18,1.328125
1973-04-19,1.3359375
1973-04-23,1.328125
1973-04-24,1.30989587306976
1973-04-25,1.25
1973-04-26,1.26822912693024
1973-04-27,1.26041662693024
1973-04-30,1.234375
1973-05-01,1.24739587306976
1973-05-02,1.24479162693024
1973-05-03,1.25260412693024
1973-05-04,1.29166662693024
1973-05-07,1.28385412693024
1973-05-08,1.28645837306976
1973-05-09,1.2890625
1973-05-10,1.27083337306976
1973-05-11,1.24479162693024
1973-05-14,1.21354162693024
1973-05-15,1.23177087306976
1973-05-16,1.22916662693024
1973-05-17,1.203125
1973-05-18,1.171875
1973-05-21,1.171875
1973-05-22,1.1796875
1973-05-23,1.1875
1973-05-24,1.23958337306976
1973-05-25,1.24739587306976
1973-05-29,1.25260412693024
1973-05-30,1.24739587306976
1973-05-31,1.23958337306976
1973-06-01,1.2109375
1973-06-04,1.2109375
1973-06-05,1.2421875
1973-06-06,1.23958337306976
1973-06-07,1.265625
1973-06-08,1.26822912693024
1973-06-11,1.25260412693024
1973-06-12,1.2734375
1973-06-13,1.25
1973-06-14,1.2265625
1973-06-15,1.20833337306976
1973-06-18,1.19270837306976
1973-06-19,1.203125
1973-06-20,1.20572912693024
1973-06-21,1.19010412693024
1973-06-22,1.19010412693024
1973-06-25,1.16927087306976
1973-06-26,1.18489587306976
1973-06-27,1.1875
1973-06-28,1.20572912693024
1973-06-29,1.1953125
1973-07-02,1.18229162693024
1973-07-03,1.17708337306976
1973-07-05,1.17708337306976
1973-07-06,1.17708337306976
1973-07-09,1.17708337306976
1973-07-10,1.18489587306976
1973-07-11,1.24479162693024
1973-07-12,1.23177087306976
1973-07-13,1.20833337306976
1973-07-16,1.2265625
1973-07-17,1.23958337306976
1973-07-18,1.27083337306976
1973-07-19,1.28645837306976
1973-07-20,1.28385412693024
1973-07-23,1.3046875
1973-07-24,1.29427087306976
1973-07-25,1.32552087306976
1973-07-26,1.32552087306976
1973-07-27,1.3359375
1973-07-30,1.33854162693024
1973-07-31,1.30729162693024
1973-08-01,1.28645837306976
1973-08-02,1.28125
1973-08-03,1.29166662693024
1973-08-06,1.30989587306976
1973-08-07,1.28385412693024
1973-08-08,1.25260412693024
1973-08-09,1.2421875
1973-08-10,1.25260412693024
1973-08-13,1.24739587306976
1973-08-14,1.25260412693024
1973-08-15,1.26041662693024
1973-08-16,1.25520837306976
1973-08-17,1.2578125
1973-08-20,1.24739587306976
1973-08-21,1.234375
1973-08-22,1.23958337306976
1973-08-23,1.24739587306976
1973-08-24,1.22135412693024
1973-08-27,1.20833337306976
1973-08-28,1.20833337306976
1973-08-29,1.2109375
1973-08-30,1.21354162693024
1973-08-31,1.23177087306976
1973-09-04,1.23958337306976
1973-09-05,1.22916662693024
1973-09-06,1.21614587306976
1973-09-07,1.2109375
1973-09-10,1.20572912693024
1973-09-11,1.1875
1973-09-12,1.1796875
1973-09-13,1.18229162693024
1973-09-14,1.21875
1973-09-17,1.25260412693024
1973-09-18,1.234375
1973-09-19,1.2578125
1973-09-20,1.29947912693024
1973-09-21,1.32291662693024
1973-09-24,1.3515625
1973-09-25,1.34375
1973-09-26,1.34635412693024
1973-09-27,1.32291662693024
1973-09-28,1.3125
1973-10-01,1.30729162693024
1973-10-02,1.328125
1973-10-03,1.33072912693024
1973-10-04,1.33854162693024
1973-10-05,1.3828125
1973-10-08,1.38541662693024
1973-10-09,1.4140625
1973-10-10,1.38541662693024
1973-10-11,1.3984375
1973-10-12,1.38802087306976
1973-10-15,1.34635412693024
1973-10-16,1.3515625
1973-10-17,1.36458337306976
1973-10-18,1.375
1973-10-19,1.39583337306976
1973-10-22,1.40364587306976
1973-10-23,1.3984375
1973-10-24,1.40625
1973-10-25,1.39322912693024
1973-10-26,1.41145837306976
1973-10-29,1.41927087306976
1973-10-30,1.39322912693024
1973-10-31,1.36197912693024
1973-11-01,1.33854162693024
1973-11-02,1.33333337306976
1973-11-05,1.31510412693024
1973-11-06,1.30729162693024
1973-11-07,1.3203125
1973-11-08,1.38802087306976
1973-11-09,1.37760412693024
1973-11-12,1.36979162693024
1973-11-13,1.40625
1973-11-14,1.3671875
1973-11-15,1.33333337306976
1973-11-16,1.34895837306976
1973-11-19,1.30989587306976
1973-11-20,1.29947912693024
1973-11-21,1.30208337306976
1973-11-23,1.3125
